id,composite_key,timestamp,date,route,airline,flight_number,departure_time,arrival_time,booking_window,cabin_class,fare_class,base_fare,taxes,fees,total_fare,currency,source,status,is_live_scraped,quality_score,is_usable
sel_obs_DEL_BOM_2026-09-10_AirIndia_1,DEL-BOM_2026-09-10_Air India_AI-136,2026-09-19T10:35:47.732939Z,2026-09-10,DEL-BOM,Air India,AI-136,10:30,12:45,T+21,Economy,Standard,3498.68,640.0,128.0,4266.68,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-10_AirIndiaExpress_2,DEL-BOM_2026-09-10_Air India Express_IX-771,2026-09-19T10:35:47.732939Z,2026-09-10,DEL-BOM,Air India Express,IX-771,14:30,16:45,T+21,Economy,Standard,3617.29,661.7,132.34,4411.33,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-10_AkasaAir_3,DEL-BOM_2026-09-10_Akasa Air_QP-292,2026-09-19T10:35:47.732939Z,2026-09-10,DEL-BOM,Akasa Air,QP-292,18:30,20:45,T+21,Economy,Standard,3809.94,696.94,139.39,4646.27,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-11_IndiGo_0,DEL-BOM_2026-09-11_IndiGo_6E-489,2026-09-19T10:35:52.341408Z,2026-09-11,DEL-BOM,IndiGo,6E-489,06:30,08:45,T+22,Economy,Standard,3307.52,605.03,121.01,4033.56,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-11_AirIndia_1,DEL-BOM_2026-09-11_Air India_AI-801,2026-09-19T10:35:52.341408Z,2026-09-11,DEL-BOM,Air India,AI-801,10:30,12:45,T+22,Economy,Standard,3462.75,633.43,126.69,4222.87,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-11_AirIndiaExpress_2,DEL-BOM_2026-09-11_Air India Express_IX-607,2026-09-19T10:35:52.341408Z,2026-09-11,DEL-BOM,Air India Express,IX-607,14:30,16:45,T+22,Economy,Standard,3588.69,656.47,131.29,4376.45,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-11_AkasaAir_3,DEL-BOM_2026-09-11_Akasa Air_QP-681,2026-09-19T10:35:52.341929Z,2026-09-11,DEL-BOM,Akasa Air,QP-681,18:30,20:45,T+22,Economy,Standard,3911.93,715.6,143.12,4770.65,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-12_IndiGo_0,DEL-BOM_2026-09-12_IndiGo_6E-944,2026-09-19T10:35:56.602727Z,2026-09-12,DEL-BOM,IndiGo,6E-944,06:30,08:45,T+23,Economy,Standard,3368.49,616.19,123.24,4107.92,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-12_AirIndia_1,DEL-BOM_2026-09-12_Air India_AI-385,2026-09-19T10:35:56.602727Z,2026-09-12,DEL-BOM,Air India,AI-385,10:30,12:45,T+23,Economy,Standard,3553.38,650.01,130.0,4333.39,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-12_AirIndiaExpress_2,DEL-BOM_2026-09-12_Air India Express_IX-343,2026-09-19T10:35:56.602727Z,2026-09-12,DEL-BOM,Air India Express,IX-343,14:30,16:45,T+23,Economy,Standard,3710.4,678.73,135.75,4524.88,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-12_AkasaAir_3,DEL-BOM_2026-09-12_Akasa Air_QP-280,2026-09-19T10:35:56.602727Z,2026-09-12,DEL-BOM,Akasa Air,QP-280,18:30,20:45,T+23,Economy,Standard,4021.51,735.64,147.13,4904.28,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-13_IndiGo_0,DEL-BOM_2026-09-13_IndiGo_6E-888,2026-09-19T10:36:01.226422Z,2026-09-13,DEL-BOM,IndiGo,6E-888,06:30,08:45,T+24,Economy,Standard,3659.45,669.41,133.88,4462.75,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-13_AirIndia_1,DEL-BOM_2026-09-13_Air India_AI-136,2026-09-19T10:36:01.226422Z,2026-09-13,DEL-BOM,Air India,AI-136,10:30,12:45,T+24,Economy,Standard,3800.22,695.16,139.03,4634.42,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-13_AirIndiaExpress_2,DEL-BOM_2026-09-13_Air India Express_IX-961,2026-09-19T10:36:01.226422Z,2026-09-13,DEL-BOM,Air India Express,IX-961,14:30,16:45,T+24,Economy,Standard,4001.35,731.95,146.39,4879.7,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-13_AkasaAir_3,DEL-BOM_2026-09-13_Akasa Air_QP-403,2026-09-19T10:36:01.226422Z,2026-09-13,DEL-BOM,Akasa Air,QP-403,18:30,20:45,T+24,Economy,Standard,4121.31,753.9,150.78,5025.99,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-14_IndiGo_0,DEL-BOM_2026-09-14_IndiGo_6E-526,2026-09-19T10:36:05.543413Z,2026-09-14,DEL-BOM,IndiGo,6E-526,06:30,08:45,T+25,Economy,Standard,3697.67,676.4,135.28,4509.35,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-14_AirIndia_1,DEL-BOM_2026-09-14_Air India_AI-288,2026-09-19T10:36:05.543413Z,2026-09-14,DEL-BOM,Air India,AI-288,10:30,12:45,T+25,Economy,Standard,4015.62,734.57,146.91,4897.1,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-14_AirIndiaExpress_2,DEL-BOM_2026-09-14_Air India Express_IX-806,2026-09-19T10:36:05.543413Z,2026-09-14,DEL-BOM,Air India Express,IX-806,14:30,16:45,T+25,Economy,Standard,4107.75,751.42,150.28,5009.45,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-14_AkasaAir_3,DEL-BOM_2026-09-14_Akasa Air_QP-946,2026-09-19T10:36:05.543413Z,2026-09-14,DEL-BOM,Akasa Air,QP-946,18:30,20:45,T+25,Economy,Standard,4355.1,796.67,159.33,5311.1,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-15_IndiGo_0,DEL-BOM_2026-09-15_IndiGo_6E-724,2026-09-19T10:36:10.311505Z,2026-09-15,DEL-BOM,IndiGo,6E-724,06:30,08:45,T+26,Economy,Standard,3930.33,718.96,143.79,4793.08,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-15_AirIndia_1,DEL-BOM_2026-09-15_Air India_AI-423,2026-09-19T10:36:10.311505Z,2026-09-15,DEL-BOM,Air India,AI-423,10:30,12:45,T+26,Economy,Standard,4083.77,747.03,149.41,4980.21,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-15_AirIndiaExpress_2,DEL-BOM_2026-09-15_Air India Express_IX-962,2026-09-19T10:36:10.311505Z,2026-09-15,DEL-BOM,Air India Express,IX-962,14:30,16:45,T+26,Economy,Standard,4321.72,790.56,158.11,5270.39,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-15_AkasaAir_3,DEL-BOM_2026-09-15_Akasa Air_QP-731,2026-09-19T10:36:10.311505Z,2026-09-15,DEL-BOM,Akasa Air,QP-731,18:30,20:45,T+26,Economy,Standard,4456.94,815.29,163.06,5435.29,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-16_IndiGo_0,DEL-BOM_2026-09-16_IndiGo_6E-323,2026-09-19T10:36:16.041028Z,2026-09-16,DEL-BOM,IndiGo,6E-323,06:30,08:45,T+27,Economy,Standard,3985.87,729.12,145.82,4860.82,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-16_AirIndia_1,DEL-BOM_2026-09-16_Air India_AI-608,2026-09-19T10:36:16.041028Z,2026-09-16,DEL-BOM,Air India,AI-608,10:30,12:45,T+27,Economy,Standard,4135.4,756.48,151.3,5043.17,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-16_AirIndiaExpress_2,DEL-BOM_2026-09-16_Air India Express_IX-905,2026-09-19T10:36:16.041028Z,2026-09-16,DEL-BOM,Air India Express,IX-905,14:30,16:45,T+27,Economy,Standard,4314.53,789.24,157.85,5261.62,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-16_AkasaAir_3,DEL-BOM_2026-09-16_Akasa Air_QP-447,2026-09-19T10:36:16.041028Z,2026-09-16,DEL-BOM,Akasa Air,QP-447,18:30,20:45,T+27,Economy,Standard,4586.97,839.08,167.82,5593.87,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-17_IndiGo_0,DEL-BOM_2026-09-17_IndiGo_6E-573,2026-09-19T10:36:20.368589Z,2026-09-17,DEL-BOM,IndiGo,6E-573,06:30,08:45,T+28,Economy,Standard,4090.41,748.25,149.65,4988.31,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-17_AirIndia_1,DEL-BOM_2026-09-17_Air India_AI-593,2026-09-19T10:36:20.368589Z,2026-09-17,DEL-BOM,Air India,AI-593,10:30,12:45,T+28,Economy,Standard,4483.53,820.16,164.03,5467.72,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-17_AirIndiaExpress_2,DEL-BOM_2026-09-17_Air India Express_IX-932,2026-09-19T10:36:20.368589Z,2026-09-17,DEL-BOM,Air India Express,IX-932,14:30,16:45,T+28,Economy,Standard,4551.52,832.59,166.52,5550.63,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-17_AkasaAir_3,DEL-BOM_2026-09-17_Akasa Air_QP-362,2026-09-19T10:36:20.368589Z,2026-09-17,DEL-BOM,Akasa Air,QP-362,18:30,20:45,T+28,Economy,Standard,4808.98,879.69,175.94,5864.61,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-18_IndiGo_0,DEL-BOM_2026-09-18_IndiGo_6E-688,2026-09-19T10:36:24.687376Z,2026-09-18,DEL-BOM,IndiGo,6E-688,06:30,08:45,T+29,Economy,Standard,4329.36,791.96,158.39,5279.71,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-18_AirIndia_1,DEL-BOM_2026-09-18_Air India_AI-278,2026-09-19T10:36:24.687376Z,2026-09-18,DEL-BOM,Air India,AI-278,10:30,12:45,T+29,Economy,Standard,4566.33,835.3,167.06,5568.69,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-18_AirIndiaExpress_2,DEL-BOM_2026-09-18_Air India Express_IX-818,2026-09-19T10:36:24.687376Z,2026-09-18,DEL-BOM,Air India Express,IX-818,14:30,16:45,T+29,Economy,Standard,4628.9,846.75,169.35,5645.0,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-18_AkasaAir_3,DEL-BOM_2026-09-18_Akasa Air_QP-501,2026-09-19T10:36:24.687376Z,2026-09-18,DEL-BOM,Akasa Air,QP-501,18:30,20:45,T+29,Economy,Standard,4776.95,873.83,174.77,5825.55,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-19_IndiGo_0,DEL-BOM_2026-09-19_IndiGo_6E-581,2026-09-19T10:36:29.319141Z,2026-09-19,DEL-BOM,IndiGo,6E-581,06:30,08:45,T+30,Economy,Standard,4479.52,819.42,163.88,5462.83,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-19_AirIndia_1,DEL-BOM_2026-09-19_Air India_AI-116,2026-09-19T10:36:29.319141Z,2026-09-19,DEL-BOM,Air India,AI-116,10:30,12:45,T+30,Economy,Standard,4542.77,830.99,166.2,5539.96,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-19_AirIndiaExpress_2,DEL-BOM_2026-09-19_Air India Express_IX-679,2026-09-19T10:36:29.319141Z,2026-09-19,DEL-BOM,Air India Express,IX-679,14:30,16:45,T+30,Economy,Standard,4878.87,892.48,178.5,5949.84,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
sel_obs_DEL_BOM_2026-09-19_AkasaAir_3,DEL-BOM_2026-09-19_Akasa Air_QP-939,2026-09-19T10:36:29.319141Z,2026-09-19,DEL-BOM,Akasa Air,QP-939,18:30,20:45,T+30,Economy,Standard,5032.15,920.52,184.1,6136.77,INR,Selenium Scraper Pipeline,AVAILABLE,False,98,True
